doc	line	kind	token	refs	context
The Twelve/book-overview-the-twelve.md	23	translit	maśśāʾ	Joel 3:16;Amos 1:2;Zech 9:1	and the final form bears editorial binding: the shared "roars from Zion" line (Joel 3:16 = Amos 1:2), the three matched *maśśāʾ* superscriptions (Zech 9:1
The Twelve/orientation-frame-the-twelve.md	38	translit	maśśāʾ	Zech 9:1;Zech 12:1;Mal 1:1	"The oracle (*maśśāʾ*) of the word of the LORD" heads Zechariah 9:1, Zechariah 12:1, and Malachi 1:1, marking a deliberate editorial seam at the *end* of the scroll
The Twelve/orientation-frame-the-twelve.md	76	translit	šûb	Hos 14:1	Covenant lawsuit, covenant love, and "return" (*šûb*).** `[S]` / `[S: overview]` Hosea *opens* the scroll on Yahweh's wounded love for an adulterous people and the summons to "return" (Hos 14:1)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	54	translit	Bēʾēr	Deut 1:5	**Vocabulary.** *Bēʾēr* / "explain" (1:5, *bēʾēr et-hattôrâ*, "Moses undertook to explain this law")
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	54	translit	bēʾēr	Deut 1:5	**Vocabulary.** *Bēʾēr* / "explain" (1:5, *bēʾēr et-hattôrâ*, "Moses undertook to explain this law")
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	54	translit	hattôrâ	Deut 1:5	**Vocabulary.** *Bēʾēr* / "explain" (1:5, *bēʾēr et-hattôrâ*, "Moses undertook to explain this law")
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	54	translit	Māʾan	Deut 1:26	*Māʾan* / "you would not" and *mārâ* ("rebel," 1:26, 43)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	54	translit	mārâ	Deut 1:26	*Māʾan* / "you would not" and *mārâ* ("rebel," 1:26, 43)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	95	translit	Šāmar	Deut 4:2	**Vocabulary.** *Šāmar* ("keep/guard," 4:2, 9) and *šākaḥ* ("forget," 4:9, 23)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	95	translit	šākaḥ	Deut 4:9	**Vocabulary.** *Šāmar* ("keep/guard," 4:2, 9) and *šākaḥ* ("forget," 4:9, 23)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	95	translit	Tĕmûnâ	Deut 4:12	*Tĕmûnâ* ("form/likeness," 4:12, 15–16)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	95	translit	ʾēn	Deut 4:35	*ʾēn ʿôd* ("there is no other," 4:35, 39)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	95	translit	ʿôd	Deut 4:35	*ʾēn ʿôd* ("there is no other," 4:35, 39)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	95	translit	ʾēš	Deut 4:24	*ʾēš ʾōkĕlâ* ("a consuming fire," 4:24
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	95	translit	ʾōkĕlâ	Deut 4:24	*ʾēš ʾōkĕlâ* ("a consuming fire," 4:24
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	137	translit	Hayyôm	Deut 5:1	**Vocabulary.** *Hayyôm* ("today/this day," 5:1, 3)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	137	translit	Šāmôr	Deut 5:12	*Šāmôr* ("observe," the Sabbath, 5:12
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	137	translit	zākôr	Exod 20:8	vs Exod 20:8's *zākôr*, "remember")
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	137	translit	ʿebed	Deut 5:14-15	*ʿebed* ("slave/servant," 5:14–15)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	179	translit	Šĕmaʿ	Deut 6:4	**Vocabulary.** *Šĕmaʿ* ("hear/obey," 6:4)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	179	translit	ʾeḥād	Deut 6:4	*ʾeḥād* ("one," 6:4)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	179	translit	ʾāhab	Deut 6:5	*ʾāhab* ("love," 6:5)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	179	translit	Lēbāb	Deut 6:5	*Lēbāb / nepeš / mĕʾōd* ("heart / soul / might," 6:5)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	179	translit	nepeš	Deut 6:5	*Lēbāb / nepeš / mĕʾōd* ("heart / soul / might," 6:5)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	179	translit	mĕʾōd	Deut 6:5	*Lēbāb / nepeš / mĕʾōd* ("heart / soul / might," 6:5)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	179	translit	šākaḥ	Deut 6:12	*šākaḥ* ("forget," 6:12)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	221	translit	ʾāhab	Deut 7:7-8	**Vocabulary.** *ʾāhab / ḥāšaq* ("love / set affection on," 7:7–8)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	221	translit	ḥāšaq	Deut 7:7-8	**Vocabulary.** *ʾāhab / ḥāšaq* ("love / set affection on," 7:7–8)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	221	translit	Sĕgullâ	Deut 7:6	*Sĕgullâ* ("treasured possession," 7:6
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	221	translit	ʿānâ	Deut 8:2-3	*ʿānâ* ("humble/afflict," 8:2–3)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	221	translit	Zākar	Deut 8:2	*Zākar / šākaḥ* ("remember / forget," 8:2, 11, 18–19)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	221	translit	šākaḥ	Deut 8:2	*Zākar / šākaḥ* ("remember / forget," 8:2, 11, 18–19)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	233	translit	sĕgullâ	Deut 7:6	Cult-context lens: the tabernacle-people are the *sĕgullâ* (7:6, echoing Exod 19)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	233	translit	sĕgullâ	1Pet 2:9	the *sĕgullâ* → the church "a people for his own possession" (1 Pet 2:9
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	264	translit	Ṣĕdāqâ	Deut 9:4-6	**Vocabulary.** *Ṣĕdāqâ* ("righteousness," 9:4–6, thrice denied as the ground)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	264	translit	Qĕšēh	Deut 9:6	*Qĕšēh-ʿōrep* ("stiff-necked/stubborn," 9:6, 13
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	264	translit	ʿōrep	Deut 9:6	*Qĕšēh-ʿōrep* ("stiff-necked/stubborn," 9:6, 13
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	264	translit	Mûl…	Deut 10:16	*Mûl… ʿorlat lĕbabkem* ("circumcise the foreskin of your heart," 10:16)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	264	translit	ʿorlat	Deut 10:16	*Mûl… ʿorlat lĕbabkem* ("circumcise the foreskin of your heart," 10:16)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	264	translit	lĕbabkem	Deut 10:16	*Mûl… ʿorlat lĕbabkem* ("circumcise the foreskin of your heart," 10:16)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	276	translit	gēr	Deut 10:19	Love of the *gēr* (sojourner) grounded in Israel's Egyptian sojourn (10:19) is a recurrent Deuteronomic ethic
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	306	translit	Māṭar	Deut 11:11	**Vocabulary.** *Māṭar* ("rain," 11:11, 14
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	306	translit	Bĕrākâ	Deut 11:26-29	*Bĕrākâ / qĕlālâ* ("blessing / curse," 11:26–29)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	306	translit	qĕlālâ	Deut 11:26-29	*Bĕrākâ / qĕlālâ* ("blessing / curse," 11:26–29)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	347	translit	śāmaḥ	Deut 12:7	*śāmaḥ* ("rejoice," 12:7, 12, 18
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	347	translit	dĕrôr	Deut 15:1-2	*dĕrôr*-like release: *šĕmiṭṭâ* ("release," 15:1–2)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	347	translit	šĕmiṭṭâ	Deut 15:1-2	*dĕrôr*-like release: *šĕmiṭṭâ* ("release," 15:1–2)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	389	translit	ṣedeq	Deut 16:20	**Vocabulary.** *Ṣedeq ṣedeq tirdōp* ("justice, justice you shall pursue," 16:20)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	389	translit	tirdōp	Deut 16:20	**Vocabulary.** *Ṣedeq ṣedeq tirdōp* ("justice, justice you shall pursue," 16:20)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	389	translit	Nābîʾ	Deut 18:15	*Nābîʾ kāmōnî* ("a prophet like me," 18:15, 18)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	389	translit	kāmōnî	Deut 18:15	*Nābîʾ kāmōnî* ("a prophet like me," 18:15, 18)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	389	translit	ʾāḥîkā	Deut 17:15	*ʾāḥîkā* ("your brother," 17:15, 20
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	431	translit	ʿîr	Deut 19:2	**Vocabulary.** *ʿîr miqlāṭ* ("city of refuge," 19:2)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	431	translit	miqlāṭ	Deut 19:2	**Vocabulary.** *ʿîr miqlāṭ* ("city of refuge," 19:2)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	431	translit	Dām	Deut 19:10	*Dām nāqî* ("innocent blood," 19:10, 13
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	431	translit	nāqî	Deut 19:10	*Dām nāqî* ("innocent blood," 19:10, 13
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	431	translit	Qĕlālat	Deut 21:23	*Qĕlālat ʾĕlōhîm* ("cursed by God," 21:23)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	431	translit	ʾĕlōhîm	Deut 21:23	*Qĕlālat ʾĕlōhîm* ("cursed by God," 21:23)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	473	translit	ʾeben	Deut 25:15	*ʾeben šĕlēmâ wāṣedeq* ("a full and just weight," 25:15)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	473	translit	šĕlēmâ	Deut 25:15	*ʾeben šĕlēmâ wāṣedeq* ("a full and just weight," 25:15)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	473	translit	wāṣedeq	Deut 25:15	*ʾeben šĕlēmâ wāṣedeq* ("a full and just weight," 25:15)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	515	translit	ʾărammî	Deut 26:5	**Vocabulary.** *ʾărammî ʾōbēd ʾābî* ("a wandering/perishing Aramean was my father," 26:5)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	515	translit	ʾōbēd	Deut 26:5	**Vocabulary.** *ʾărammî ʾōbēd ʾābî* ("a wandering/perishing Aramean was my father," 26:5)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	515	translit	ʾābî	Deut 26:5	**Vocabulary.** *ʾărammî ʾōbēd ʾābî* ("a wandering/perishing Aramean was my father," 26:5)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	515	translit	Rēʾšît	Deut 26:2	*Rēʾšît* ("firstfruits," 26:2, 10)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	515	translit	Sĕgullâ	Deut 26:18	*Sĕgullâ* ("treasured possession," 26:18
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	515	translit	ʿam	Deut 26:19	*ʿam qādôš* ("a holy people," 26:19)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	515	translit	qādôš	Deut 26:19	*ʿam qādôš* ("a holy people," 26:19)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	519	translit	sĕgullâ	Deut 7:6;Exod 19:5-6	the *sĕgullâ* / "holy people" language gathers up 7:6 and Exod 19:5–6
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	523	translit	sĕgullâ	1Pet 2:9	the church is God's *sĕgullâ* in Christ (1 Pet 2:9)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	556	translit	ʾāmēn	Deut 27:15-26	*ʾāmēn* ("Amen," 27:15–26)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	598	translit	Mûl	Deut 30:6	**Vocabulary.** *Mûl lēbāb* ("circumcise the heart," 30:6)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	598	translit	lēbāb	Deut 30:6	**Vocabulary.** *Mûl lēbāb* ("circumcise the heart," 30:6)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	598	translit	Šûb	Deut 30:1-3	*Šûb* ("return/restore," 30:1–3, 8–10
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	598	translit	Qārôb…	Deut 30:14	*Qārôb… haddābār* ("the word is very near," 30:14)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	598	translit	haddābār	Deut 30:14	*Qārôb… haddābār* ("the word is very near," 30:14)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	598	translit	Bāḥar	Deut 30:19	*Bāḥar baḥayyîm* ("choose life," 30:19)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	598	translit	baḥayyîm	Deut 30:19	*Bāḥar baḥayyîm* ("choose life," 30:19)
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	640	translit	Ṣûr	Deut 32:4	**Vocabulary.** *Ṣûr* ("Rock," 32:4, 15, 18, 30–31
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	640	translit	Yĕšurûn	Deut 32:15	*Yĕšurûn* ("Jeshurun," the "upright one," an ironic name for faithless Israel, 32:15
Torah/Deuteronomy/dig-deeper-deuteronomy-book-sweep.md	640	translit	ʿēd	Deut 31:19	*ʿēd* ("witness," 31:19, 26
Torah/Exodus/book-overview-exodus.md	45	translit	pānîm	Exod 33:14	the LXX resolves *pānîm* to *autos* at 33:14, breaking the face/presence hinge
Torah/Exodus/book-overview-exodus.md	106	translit	Yārad	Exod 3:8;Exod 19:11;Exod 19:18;Exod 19:20	- ***Yārad*, "come down":** *"I have **come down** to deliver"* (3:8), planted at the bush → *"the LORD will **come down**… upon Mount Sinai"* (19:11), *"the LORD **descended** upon it in fire"* (19:18), *"the LORD **came down** upon Mount Sinai"* (19:20)
Torah/Exodus/book-overview-exodus.md	107	translit	Šākan	Exod 24:16;Exod 25:8;Exod 29:45;Exod 40:35	- ***Šākan*, "dwell":** *"the glory of the LORD **abode** (*šākan*) upon Mount Sinai"* (24:16) → *"that I may **dwell** in their midst"* (25:8) → *"I will **dwell** among the people of Israel"* (29:45) → **40:35**, *"the cloud **abode** (*šākan*) thereon."*
Torah/Exodus/book-overview-exodus.md	108	translit	šākan	Exod 40:35	the verb *šākan* appears at **40:35**, and there **its subject is the cloud, not the glory.**
Torah/Exodus/book-overview-exodus.md	114	translit	tôrâ	Exod 16:4	the manna test is *"whether they will walk in my ***tôrâ***"* (16:4)
Torah/Exodus/book-overview-exodus.md	149	translit	zākar	Exod 2:24;Gen 8:1	and 2:24's *zākar*, "remembered", the verb of Gen 8:1**
Torah/Exodus/book-overview-exodus.md	149	grk	θῖβιν	Exod 2:3	θῖβιν at Exod 2:3 against κιβωτόν at Gen 6:14
Torah/Exodus/book-overview-exodus.md	149	grk	κιβωτόν	Gen 6:14	θῖβιν at Exod 2:3 against κιβωτόν at Gen 6:14
Torah/Exodus/book-overview-exodus.md	151	translit	rûaḥ	Exod 14:21;Gen 1:2	the *rûaḥ* over the waters bringing forth dry ground (14:21 ← Gen 1:2, 9)
Torah/Exodus/book-overview-exodus.md	152	translit	tannîn	Exod 4:3	the sign before Pharaoh uses *tannîn* (the chaos-dragon word), **not** the bush's *nāḥāš* (4:3)
Torah/Exodus/book-overview-exodus.md	154	translit	ḥesed	Exod 34:6-7;Exod 20:5-6;Exod 3:14-15	34:6–7, anticipated in the Decalogue's own jealous-God/*ḥesed* clause (20:5–6) and in the Name given at 3:14–15
Torah/Exodus/book-overview-exodus.md	158	translit	miškān	Exod 25:8	*miškān*/*šākan* (25:8
Torah/Exodus/book-overview-exodus.md	158	translit	šākan	Exod 25:8	*miškān*/*šākan* (25:8
Torah/Exodus/book-overview-exodus.md	158	translit	kappōret	Exod 25:17-22	*kappōret*, the atonement-lid that is also the speaking-place (25:17–22)
Torah/Exodus/book-overview-exodus.md	158	translit	tabnît	Exod 25:9	*tabnît*, the pattern shown on the mountain (25:9, 40
Torah/Exodus/book-overview-exodus.md	159	translit	yĕšûʿâ	Exod 15:2;Ps 118:14	"he has become my salvation" 15:2 (*yĕšûʿâ*) → Ps 118:14
Torah/Exodus/book-overview-exodus.md	159	translit	Yēšûaʿ	Matt 1:21	and the name *Yēšûaʿ* (Matt 1:21)
Torah/Exodus/book-overview-exodus.md	159	translit	eskēnōsen	John 1:14	John 1:14 (*eskēnōsen* + "we have seen his glory")
Torah/Exodus/book-overview-exodus.md	170	translit	gôy	Exod 19:6;Gen 12:2;Gen 19:1-8;Gen 19:6;Gen 12:2	- **⭐ *Gôy* at 19:6 is pointed, and it alludes to Genesis 12:2.** The Research Assistant pass confirms what the 19:1–8 dig flagged for checking: *gôy* denotes a **political entity** where *ʿam* is a **kinship** term, and its use at 19:6 is *"an intentional all
Torah/Exodus/book-overview-exodus.md	174	translit	yĕšûʿâ	1Cor 10:1-2;1Cor 15:2	The Sea is read as baptism (1 Cor 10:1–2), and its Song confesses "he has become my *yĕšûʿâ*" (15:2)
Torah/Exodus/book-overview-exodus.md	179	translit	tabnît	Exod 25:9	it calls itself a copy of a *tabnît* shown on the mountain (25:9, 40)
Torah/Exodus/book-overview-exodus.md	185	translit	hilastērion	Rom 3:25	The LXX calls it the *hilastērion*, and Paul calls Christ a *hilastērion* whom God put forward by his blood (Rom 3:25
Torah/Exodus/book-overview-exodus.md	187	translit	ḥesed	Exod 20:5-6;Num 14:18	The formula is anticipated in the Decalogue's own jealous-God/*ḥesed* clause (20:5–6), and it becomes **the most re-used text within the OT** (Num 14:18
Torah/Exodus/book-overview-exodus.md	190	grk	δεδόξασται	Exod 34:29-35	- **34:29–35 → 2 Corinthians 3:7–18**, and note *why*: the LXX renders *qāran* (34:29) as **δεδόξασται, "had been glorified"**
Torah/Exodus/book-overview-exodus.md	239	translit	kābēd	Exod 8:11	**The distribution is real but the shift is less clean than we have presented it.** Childs's tabulation: ***kābēd*** in the hiphil with **Pharaoh** as subject (8:11, 28
Torah/Exodus/book-overview-exodus.md	239	translit	ḥāzaq	Exod 4:21	***ḥāzaq*** typically piel with **Yahweh** (4:21
Torah/Exodus/book-overview-exodus.md	367	translit	Yārad	Exod 3:8;Exod 19:11	two interlocking chains, not one.** *Yārad*: *"I have come down"* (3:8) → Sinai (19:11, 18, 20), **and it stops there**
Torah/Exodus/book-overview-exodus.md	367	translit	Šākan	Exod 24:16;Exod 25:8;Exod 29:45;Exod 40:35;Exod 40:34	*Šākan*: the glory on Sinai (24:16) → *"that I may dwell in their midst"* (25:8) → 29:45 → **40:35, where the subject is the cloud** while the glory *fills* (40:34)
Torah/Exodus/book-overview-exodus.md	370	translit	tôrâ	Exod 15:25;Exod 16:4;Exod 16:23-30;Exod 18:16	and a statute at Marah (15:25), *tôrâ* at 16:4, Sabbath given and broken (16:23–30), Moses already teaching statutes (18:16, 20)
Torah/Exodus/book-overview-exodus.md	373	translit	qĕšēh	Exod 34:9	diagnosis *qĕšēh-ʿōrep* ×4, reversed at 34:9
Torah/Exodus/book-overview-exodus.md	373	translit	ʿōrep	Exod 34:9	diagnosis *qĕšēh-ʿōrep* ×4, reversed at 34:9
Torah/Exodus/book-overview-exodus.md	423	translit	nāḥāš	Exod 7:9	**De-creation strengthened, frame still `[I]`.** The *tannîn*/*nāḥāš* distinction (7:9) and the *rûaḥ*-over-the-waters crossing (14:21) are added as text-level hooks
Torah/Exodus/book-overview-exodus.md	423	translit	rûaḥ	Exod 14:21	**De-creation strengthened, frame still `[I]`.** The *tannîn*/*nāḥāš* distinction (7:9) and the *rûaḥ*-over-the-waters crossing (14:21) are added as text-level hooks
Torah/Exodus/book-overview-exodus.md	466	translit	ḥannûn	Exod 40:34;Exod 22:27	**Eight echo-table rows added**, including the altar frame, the altar promise fulfilled at 40:34, the exodus-as-motive, *ḥannûn* planted at 22:27, the angel promise-become-penalty, the parodied meal, and the six-days/seventh-day frame that becomes the seven sp
Torah/Exodus/book-overview-exodus.md	498	translit	qānâ	Exod 15:16	And ***qānâ* at 15:16 is "purchased", not "created"**
Torah/Exodus/book-overview-exodus.md	500	grk	αὐξάνω	Gen 1:28	**Three versional gains.** **LXX Exodus 1:7 preserves the Genesis 1:28 link** (*αὐξάνω*, *πληθύνω* in both)
Torah/Exodus/book-overview-exodus.md	500	grk	πληθύνω	Gen 1:28	**Three versional gains.** **LXX Exodus 1:7 preserves the Genesis 1:28 link** (*αὐξάνω*, *πληθύνω* in both)
Torah/Exodus/book-overview-exodus.md	508	translit	kābēd	Exod 9:12	Pharaoh has already hardened himself three times before God acts at 9:12, and *kābēd*, *ḥāzaq* and *qāšâ* each appear with both subjects
Torah/Exodus/book-overview-exodus.md	508	translit	ḥāzaq	Exod 9:12	Pharaoh has already hardened himself three times before God acts at 9:12, and *kābēd*, *ḥāzaq* and *qāšâ* each appear with both subjects
Torah/Exodus/book-overview-exodus.md	508	translit	qāšâ	Exod 9:12	Pharaoh has already hardened himself three times before God acts at 9:12, and *kābēd*, *ḥāzaq* and *qāšâ* each appear with both subjects
Torah/Exodus/book-overview-exodus.md	512	translit	ʾāsôn	Exod 12:23;Exod 12:40;Exod 3:14;Exod 21:22-23;Exod 4:24-26	**Five landmines discharged:** the destroyer (12:23), the 430 years (12:40), the aspect of 3:14, the *ʾāsôn* referent (21:22–23), and the Targumic reading of 4:24–26
Torah/Exodus/book-overview-exodus.md	514	translit	pāraṣ	Exod 19:22	*pāraṣ* at 19:22 → 2 Samuel 6 as deliberate (Perez-Uzzah preserves the verb)
Torah/Exodus/book-overview-exodus.md	514	translit	gôy	Exod 19:6;Gen 12:2	and *gôy* at 19:6 as an intentional allusion to Genesis 12:2.
Torah/Exodus/book-overview-exodus.md	521	translit	Yārad	Exod 3:8;Exod 19:11	it is two verb-chains, not one.** *Yārad* runs 3:8 → 19:11, 18, 20 **and stops at Sinai**
Torah/Exodus/book-overview-exodus.md	521	translit	šākan	Exod 24:16;Exod 25:8;Exod 29:45;Exod 40:35	*šākan* runs 24:16 → 25:8 → 29:45 → **40:35**
Torah/Exodus/book-overview-exodus.md	521	translit	šākan	Exod 40:35;Exod 40:34	*šākan* is at 40:35 and its subject is the cloud.** This document previously said "a single verb" and cited 40:34 for *šākan*
Torah/Exodus/book-overview-exodus.md	576	translit	Tēbâ	Exod 2:3	**A "flood narrative" row added to the intertextual map.** *Tēbâ* at 2:3, 5
Torah/Exodus/book-overview-exodus.md	576	translit	zākar	Exod 2:24;Gen 8:1	together with *zākar* at 2:24, the verb of Gen 8:1
Torah/Exodus/book-overview-exodus.md	585	translit	ʿānâ	Exod 1:11-12	the affliction clause activated by its own verb (*ʿānâ*) at 1:11–12
Torah/Exodus/dig-deeper-exodus-1-1to22.md	56	translit	ʿānâ	Exod 1:11-12;Gen 15:13	the word "afflict" (*ʿānâ*) at Exod 1:11–12 is the verb of Gen 15:13
Torah/Exodus/dig-deeper-exodus-1-1to22.md	166	translit	šāraṣ	Gen 1:20-21;Gen 9:7	*šāraṣ* is the word used of the swarming water-creatures in Genesis 1:20–21 and of Noah's descendants in 9:7.** Alexander notes the four-verb succession is **a pattern unique to this verse** in the Hebrew Bible
Torah/Exodus/dig-deeper-exodus-1-1to22.md	192	translit	šāraṣ	Gen 1:20-21;Gen 9:7	they multiplied greatly, increased in numbers and became so numerous"), losing the *šāraṣ* ("swarmed") flavour that ties the verse to Genesis 1:20–21 and 9:7
Torah/Exodus/dig-deeper-exodus-1-1to22.md	244	translit	wayyišrĕṣû	Gen 1:20-21	*wayyišrĕṣû* → Gen 1:20–21
Torah/Exodus/dig-deeper-exodus-1-1to22.md	244	translit	ʿānâ	Gen 15:13	*ʿānâ* + "serve" + "four hundred years" → Gen 15:13
Torah/Exodus/dig-deeper-exodus-1-1to22.md	262	translit	šāraṣ	Gen 1:28;Gen 1:20-21	*Source context.* Genesis 1:28 is the creation mandate to humanity: "Be fruitful and multiply and fill the earth." Genesis 1:20–21 uses *šāraṣ* of the waters swarming with living creatures
Torah/Exodus/dig-deeper-exodus-1-1to22.md	262	translit	šāraṣ	Gen 9:1	Genesis 9:1, 7 reissues the mandate to Noah after the flood, adding *šāraṣ* ("bring forth abundantly / swarm")
Torah/Exodus/dig-deeper-exodus-1-1to22.md	264	translit	rûaḥ	Exod 14:21;Exod 20:11	the plagues as de-creation, the *rûaḥ* over the waters at 14:21, Sabbath at 16 and 20:11, the seven speeches of 25–31 and the finished/blessed tabernacle of 39–40
Torah/Exodus/dig-deeper-exodus-1-1to22.md	291	translit	ʿābad	Exod 1:13-14	- *Planted → the service-thread.* The *ʿābad* root hammered at 1:13–14 becomes "let my people go, that they may **serve** me" (7:16 etc.) and is redefined as the Passover *ʿăbōdâ* (12:25–26)
Torah/Exodus/dig-deeper-exodus-1-1to22.md	291	translit	ʿăbōdâ	Exod 12:25-26	- *Planted → the service-thread.* The *ʿābad* root hammered at 1:13–14 becomes "let my people go, that they may **serve** me" (7:16 etc.) and is redefined as the Passover *ʿăbōdâ* (12:25–26)
Torah/Exodus/dig-deeper-exodus-1-1to22.md	385	translit	šāraṣ	Gen 1:28;Gen 1:20-21;Gen 9:7	three from Gen 1:28, *šāraṣ* from Gen 1:20–21 and 9:7
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	107	translit	`kî`	Exod 12:12	- **12:12 "*For* (`kî`) I will pass through…"**
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	128	translit	pesaḥ	Exod 12:11	- **pesaḥ (12:11, 13, 21, 23, 27, 43, 48).** The noun "Passover" and the verb *pāsaḥ*, "pass over / spare / protect." The dominant sense is "the LORD passes over [skips] the blood-marked houses"
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	128	translit	pāsaḥ	Isa 31:5	Isa 31:5, where *pāsaḥ* parallels "protect, deliver")
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	129	translit	śeh…	Exod 12:3-5	- **śeh… tāmîm (12:3–5).** The lamb "without blemish" (*tāmîm*)
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	129	translit	tāmîm	Exod 12:3-5	- **śeh… tāmîm (12:3–5).** The lamb "without blemish" (*tāmîm*)
Torah/Exodus/dig-deeper-exodus-12-1to13-16.md	130	translit	dām	Exod 12:7;Exod 12:22	- **dām, "blood" (12:7, 13, 22–23).** Applied to lintel and doorposts with hyssop (12:22)
